id,Hardness,allelectrons_Total,density_Total,allelectrons_Average,val_e_Average,atomicweight_Average,ionenergy_Average,el_neg_chi_Average,R_vdw_element_Average,R_cov_element_Average,zaratio_Average,density_Average
1630,5.5,256.0,23.576975,8.0,4.0,16.610803,11.26033125,2.788125,1.60125,0.91125,0.5290168749999999,0.8045
1631,2.5,36.0,0.8401939175,18.55555555555556,3.6875,36.871575555555566,11.9374875,2.5275,1.9,1.265,0.6522603125,0.84019
1632,2.5,126.0,10.502995,22.0,5.0,47.8025,9.251425,2.24,1.93,1.1800000000000002,0.46586,5.2515
1633,5.5,242.0,34.2474575,12.5,4.8,24.556188775,11.61425,2.675,1.736,0.945,0.491678,1.2645
1634,5.5,208.0,15.78748,10.4,4.6,21.0615472413,10.59066,2.5860000000000003,1.7420000000000002,0.96,0.4941109999999999,0.74511
1635,2.8,226.0,40.4124595,25.0,5.0,58.30341800000001,11.6284,2.8766666666666665,1.7616666666666667,0.9666666666666668,0.4663883333333334,5.07766
1636,6.8,30.0,2.0731463,10.0,4.8,20.2988926326,11.288,2.81,1.7420000000000002,0.8699999999999999,0.4927189999999999,0.53649
1637,6.3,222.0,40.747992,22.0,4.571428571428571,50.1315,11.556733333333336,2.786666666666666,1.75,0.9833333333333334,0.4635042857142858,2.6108
1638,5.5,105.0,8.42666,7.6,4.8,15.69310028,12.04083,2.934,1.5419999999999998,0.96,0.492719,0.77755
1639,6.5,58.0,11.722664,18.0,4.666666666666667,39.987666666666655,11.408266666666668,2.865,1.7233333333333334,0.985,0.4823133333333334,2.53683
1640,3.5,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,1.10889
1641,6.3,92.0,8.903332,9.2,4.8,18.5863611398,11.8502634428943,2.698,1.732,0.8959999999999999,0.491604,0.64563
1642,5.5,95.0,17.593,31.33333333333333,4.333333333333333,75.83935333333334,9.92285,1.9766666666666663,1.9433333333333327,1.2333333333333334,0.46586,10.6
1643,5.5,100.0,8.337992,10.0,4.8,20.213348778,11.79886,2.805,1.656,0.8480000000000001,0.4991960000000001,0.2061
1644,6.0,126.0,13.477328,12.5,4.5,26.385218,11.510862500000002,2.78,1.75,0.95,0.49282,1.86705
1645,2.3,42.0,4.03,12.0,4.0,24.50301875,12.301875,2.79,1.545,0.71,0.61443,1.12928
1646,6.0,98.0,8.228992,9.2,4.8,19.8565257,10.91369,2.7030000000000003,1.6980000000000002,0.8140000000000001,0.49512,0.81244
1647,1.8,42.0,9.874,21.0,4.0,43.952,9.0432,2.24,2.015,1.1800000000000002,0.4776649999999999,1.0408
1648,2.5,30.0,2.70174775,7.4,3.2,14.610803,12.3734,2.5660000000000003,1.4580000000000002,0.642,0.687868,0.49916
1649,3.8,100.0,4.243996,10.0,4.8,20.2988926326,12.04083,2.7030000000000003,1.765,0.98,0.4927189999999999,0.67544
1650,5.8,236.0,6.25674375,11.3,4.5,24.514919904761907,11.525985714285715,2.6796,1.717142857142857,0.8695238095238096,0.5100116666666666,1.3513
1651,5.0,30.0,3.94991025,7.5,4.0,14.996859625,11.876775,2.7275,1.52,0.7124999999999999,0.65621875,0.59057
1652,6.0,118.0,12.421,11.0,4.8,23.5326072,11.909720000000002,2.7030000000000003,1.6980000000000002,0.866,0.490932,1.8013
1653,6.5,112.0,13.044328,17.5,4.5,38.979225333,11.556733333333336,2.828333333333333,1.7266666666666666,0.9666666666666668,0.4800083333333334,1.62125
1654,5.0,104.0,8.841328,17.333333333333332,5.166666666666667,39.180980333,11.496916666666666,2.841666666666667,1.7233333333333334,0.9399999999999998,0.48752,1.45419
1655,3.0,42.0,7.441332000000001,12.0,4.0,24.085483,12.0863,2.3080000000000003,1.908,0.936,0.49901,1.00244
1656,5.3,30.0,2.3341635000000003,10.0,5.0,20.322035645125,11.520164,2.81875,1.60125,0.88125,0.4931925,0.93673
1657,6.5,38.0,4.542664,13.333333333333336,4.666666666666667,27.95135333333333,11.35495,2.865,1.7516666666666667,0.9533333333333333,0.4821566666666666,1.38084
1658,2.5,41.0,5.401996,11.0,4.8,22.977674666666665,12.30176,2.826,1.7033333333333334,0.946,0.491604,0.6698
1659,5.5,100.0,7.900992,10.0,4.8,20.2988926326,12.04083,2.705,1.7795,0.945,0.4960699999999999,0.65972
1660,2.8,126.0,13.9558185,25.0,4.0,58.30341800000001,11.381338461538462,2.7338461538461543,1.7392307692307691,0.956,0.477854,2.32089
1661,2.5,180.0,1.741332,5.0,3.333333333333333,9.559684638888893,12.053727777777777,2.6927777777777777,1.5488888888888888,0.7355555555555555,0.6330694444444445,0.27146
1662,2.8,192.0,20.3188215,22.0,5.0,47.98568666666667,11.82415,2.9266666666666663,1.9075,0.9666666666666668,0.4836016666666667,2.28126
1663,6.8,74.0,14.7341515,14.6,5.0,32.38773899975,11.510862500000002,2.8280000000000003,1.7520000000000002,0.89875,0.4840125000000001,1.66969
1664,2.8,459.0,37.0104575,29.5,5.166666666666667,66.8074975,9.370384,2.298,1.9072,1.2145,0.460005,5.56317
1665,2.8,46.0,8.147992,23.0,5.0,49.204038,9.8771,2.53,1.7420000000000002,1.045,0.447885,4.7232
1666,5.5,112.0,10.207996,16.5,4.8,35.468537,11.2603,2.8360000000000003,1.682,0.936,0.489272,1.71759
1667,3.3,131.0,13.551332,21.91666666666667,4.666666666666667,47.98568666666667,11.234699999999998,2.7433333333333336,1.775,0.98,0.4758883333333334,3.05125
1668,5.0,105.0,8.862328,17.5,5.166666666666667,39.180980333,11.749633333333335,2.845,1.765,0.915,0.4830516666666667,1.47705
1669,4.5,136.0,13.925328000000002,22.66666666666667,5.333333333333333,54.01963666666666,11.711716666666668,2.8816666666666664,1.7166666666666668,0.8666666666666666,0.4810716666666666,2.37162
1670,3.8,20.0,0.973995,10.0,4.0,20.185395713333328,11.824266666666665,2.9266666666666663,1.626,0.926,0.4894800000000001,0.67544
1671,2.5,236.0,4.243996,9.18,4.8,18.5465357192,11.72784,2.8280000000000003,1.626,0.7880000000000001,0.5743408000000001,0.56349
1672,5.8,176.0,8.505991999999999,9.8,4.8,18.60817185,11.79886,2.648,1.626,0.8480000000000001,0.499726,0.6795
1673,5.5,104.0,8.862328,9.666666666666666,5.0,19.397353333333328,11.533816666666668,2.828333333333333,1.7166666666666668,0.915,0.4911100000000001,0.84019
1674,5.5,100.0,7.441332000000001,10.0,4.8,20.016938,11.64556,2.755,1.714,0.882,0.492719,0.8045
1675,2.5,110.0,23.184328,36.0,3.6666666666666665,93.8846,8.21315,2.19,1.99,1.265,0.44942,7.6428
1676,4.3,242.0,37.007299,12.5,4.8,24.085483,11.14446,2.684,1.6800000000000002,0.8959999999999999,0.4930319999999999,1.50239
1677,5.3,55.0,1.7431599999999998,10.0,4.0,20.0097,10.39875,2.545,1.855,1.2,0.479405,0.93456
1678,5.5,347.0,30.23274,17.219512195121954,4.682926829268292,39.466738,11.061829268292684,2.7231707317073166,1.7343902439024397,0.9073170731707316,0.4963917073170732,3.59589
1679,5.5,66.0,6.07141175,13.6,4.8,27.188418,10.52605,2.53,1.785,0.965,0.4927989999999999,1.04896
1680,2.8,62.0,3.443996,12.5,4.8,25.408218,10.73364,2.53,1.732,0.8959999999999999,0.5900399999999999,1.51619
1681,5.8,20.0,9.133,20.0,4.0,40.689515,9.695,2.115,1.905,1.12,0.47888,1.85565
1682,2.8,236.18,24.574384,22.8,4.6,53.441338,11.180966666666668,2.665,1.7020000000000004,0.8640000000000001,0.467568,2.18789
1683,6.0,228.0,38.844,15.714285714285715,4.571428571428571,33.48278857142857,11.361271428571428,2.7614285714285707,1.7166666666666668,0.8914285714285715,0.4748442857142857,3.8764
1684,4.0,100.0,7.876747749999999,10.0,4.8,20.9941265318,12.59399,2.58,1.96,1.2,0.475954,0.99311
1685,8.0,96.0,17.215328,12.0,4.571428571428571,24.514919904761907,11.131014285714288,2.751428571428572,1.6414285714285717,0.92,0.4939185714285714,1.2568
1686,5.5,100.0,8.836996000000001,10.0,4.8,20.213348778,10.91369,2.8280000000000003,1.656,0.928,0.490932,0.91248
1687,6.5,236.0,34.170970999999994,11.3,4.3,24.88692185,10.91369,2.87,1.7262499999999998,0.945,0.4840125000000001,1.4486
1688,2.5,126.0,13.512992,25.2,5.6,58.30341800000001,11.11696,2.8280000000000003,1.925,0.928,0.478464,3.72067
1689,4.0,60.0,3.555328,10.0,4.0,20.3920334,11.61422,2.77,1.5509999999999995,0.708,0.5982450000000001,0.66533
1690,7.5,100.0,7.558488000000001,10.0,4.8,20.3920334,10.565180000000002,2.727,1.767,0.91,0.4927359999999999,0.80212
1691,5.5,20.0,1.7428315,0.75,4.0,20.9941265318,11.2603,2.545,1.765,0.945,0.49954,0.51954
1692,2.8,100.0,7.558488000000001,10.0,4.6,20.2988926326,12.04083,2.755,1.6310000000000002,0.914,0.4927189999999999,0.87554
1693,5.0,28.0,2.3326640000000003,9.666666666666666,4.666666666666667,19.240395713333328,11.795966666666668,2.858333333333333,1.6700000000000002,0.8133333333333335,0.4990741666666666,0.68199
1694,3.5,114.0,8.89676,14.4,5.3,32.38773899975,10.78917,2.684,1.8590000000000004,0.974,0.489486,1.89676
1695,2.5,45.0,0.8649950000000001,21.0,4.0,45.87725,9.0872,2.24,1.88,1.14,0.4820359999999999,1.81103
1696,5.5,107.0,10.179328,9.714285714285714,4.571428571428571,18.138768585714285,10.960357142857143,2.647142857142857,1.6785714285714286,0.9042857142857142,0.49876,0.6888
1697,3.0,114.0,11.624328000000002,24.4,4.8,53.4902975,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,3.26959
1698,6.0,38.0,1.7401675,48.0,4.333333333333333,117.386335,10.0743,2.043333333333333,1.88,1.346666666666667,0.4269199999999999,0.0
1699,1.8,196.0,30.92,24.5,5.5,53.4902975,9.1302,2.0200000000000005,1.908,1.265,0.479965,4.30067
1700,2.0,100.0,5.203996,10.0,4.8,20.3920334,10.75912,2.572,1.796,1.028,0.4927359999999999,0.6698
1701,5.5,100.0,5.203996,10.0,4.0,20.9941265318,10.565180000000002,2.606,1.648,0.958,0.4960699999999999,0.83076
1702,5.8,38.0,4.542664,12.666666666666664,4.0,26.621686666666665,11.354766666666668,2.55,1.7166666666666668,0.92,0.4865066666666666,0.84233
1703,6.0,50.0,5.401996,10.0,5.0,20.3920334,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,0.8488
1704,2.8,126.0,13.747992000000002,25.2,5.6,58.30341800000001,11.14446,2.884,1.736,0.912,0.4673040000000001,2.6772
1705,5.0,42.0,7.134331999999999,18.0,4.0,43.498522,12.22274,2.545,1.545,0.71,0.61443,4.5665
1706,5.0,38.0,4.5453280000000005,12.666666666666664,5.166666666666667,26.621686666666665,11.862733333333331,2.806666666666666,1.7166666666666668,0.92,0.4824516666666666,0.78135
1707,3.8,76.0,15.251505,22.5,2.0,45.87725,8.888349999999997,2.24,1.88,1.36,0.4776649999999999,5.2515
1708,3.8,86.0,12.419328,22.66666666666667,5.166666666666667,54.026915,11.260116666666669,2.8716666666666666,1.7341666666666669,0.9333333333333332,0.4704,4.86552
1709,6.0,98.0,8.862328,13.6,4.8,29.525338,11.5619,2.86,1.6880000000000002,0.91,0.489272,1.03196
1710,3.5,116.0,4.663996,11.4,4.16,23.099694928,11.82448,2.7136,1.7666,0.946,0.4991960000000001,0.73241
1711,6.0,122.0,7.900992,12.8,4.6,24.789618,11.023840000000002,2.754,1.6980000000000002,0.904,0.4940618000000001,0.86684
1712,6.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1713,3.0,126.0,26.745328000000004,26.0,4.666666666666667,61.19102,11.408266666666668,2.7433333333333336,1.7616666666666667,0.9666666666666668,0.4836016666666667,3.87311
1714,5.0,180.0,14.7341515,9.0,4.8,18.01515585,11.759620000000002,2.7845,1.626,0.768,0.5471010000000001,0.6267
1715,2.3,58.0,3.555328,11.333333333333336,4.333333333333333,22.68885333333333,10.6397,2.9599999999999995,1.75,0.9250000000000002,0.4960433333333333,0.45291
1716,5.0,76.0,17.593,25.0,5.166666666666667,54.27519833333333,11.180966666666668,2.9266666666666663,1.7266666666666666,0.945,0.4705633333333334,2.54439
1717,5.5,72.0,5.439908,9.5,5.0,19.14036490625,11.876775,2.786875,1.72375,0.895,0.49425875,0.62275
1718,6.0,200.0,16.07979,10.0,4.625,20.016938,10.85110625,2.6340625,1.748125,0.944,0.492723125,0.68988
1719,2.0,126.0,26.092,25.2,5.6,58.30341800000001,11.17714,2.884,1.754,0.944,0.467568,4.75782
1720,2.3,90.0,9.133,36.0,3.5,90.2267,11.2287,2.24,1.925,1.285,0.447985,6.7765
1721,5.5,188.0,30.655328,31.0,4.666666666666667,75.83935333333334,11.625516666666668,2.953333333333333,1.7466666666666668,0.9683333333333334,0.4663883333333334,4.57578
1722,5.5,108.0,8.841328,10.0,5.333333333333333,20.18188193025,10.938358333333332,2.5641666666666665,1.7033333333333334,0.9266666666666667,0.4791520833333334,0.89483
1723,5.3,93.0,20.362,31.66666666666667,4.0,69.59212799999999,9.159866666666668,1.9666666666666663,1.9433333333333327,1.2033333333333334,0.46498,2.16838
1724,6.5,250.0,23.348983,11.12,4.8,23.099694928,11.72784,2.7512000000000003,1.5712000000000002,0.7487999999999999,0.5427912500000001,0.61167
1725,5.5,146.0,17.24689925,14.25,4.5,31.937418,11.026725,2.887500000000003,1.68,0.8724999999999999,0.4863375,3.26948
1726,6.0,62.0,9.773996,12.6,4.666666666666667,26.385218,11.373216666666664,2.81,1.7400000000000002,0.8699999999999999,0.49282,1.86069
1727,6.0,112.0,16.864992,18.0,4.8,39.466738,11.46526,2.752,1.7400000000000002,0.96,0.479965,4.86552
1728,2.8,60.0,13.747992000000002,20.0,4.8,40.689515,11.17714,2.675,1.736,0.9059999999999998,0.4743239999999999,4.52989
1729,6.0,30.0,1.7401675,10.0,5.0,20.18188193025,11.654066666666669,2.77,1.7,0.83333333333334,0.4916733333333334,0.0
1730,5.5,108.0,8.337992,10.8,4.8,21.593638,11.023840000000002,2.715,1.904,0.96,0.498666,0.7958
1731,2.5,108.0,11.202328,36.0,4.666666666666667,90.00899,9.138583333333331,2.1866666666666665,1.8166666666666669,1.0366666666666668,0.4613183333333333,0.57713
1732,6.0,100.0,7.957992,10.0,4.8,20.9941265318,9.65936,2.675,1.736,0.936,0.498984,0.38618
1733,2.5,102.0,15.55,21.75,4.25,45.87725,9.0872,2.2225,1.9,1.135,0.479965,2.78022
1734,2.0,68.0,8.42666,13.6,4.0,29.525338,12.30176,2.59,1.92,0.9559999999999998,0.476095,1.37405
1735,6.3,66.0,6.093996,13.6,4.4,29.525338,10.75912,2.764,1.75,0.914,0.4868889999999999,1.74944
1736,3.5,92.0,6.697992,9.2,4.8,18.439538,11.79886,2.805,1.656,0.866,0.498984,0.65972
1737,2.5,100.0,7.4426640000000015,10.0,4.0,20.3920334,10.711958333333332,2.3816666666666664,1.8000000000000005,1.04,0.491604,0.85549
1738,2.5,90.0,13.35,24.5,5.5,53.4902975,9.347,2.53,1.925,1.16,0.479965,2.13111
1739,4.0,30.0,2.008328,6.666666666666668,3.9166666666666665,11.143164071428574,12.8161,2.7883333333333336,1.43,0.6208333333333335,0.6562183333333333,0.13641
1740,6.0,100.0,8.147992,10.0,4.8,20.077018,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,1.41194
1741,5.5,58.0,3.555328,9.5,4.333333333333333,19.240395713333328,11.771733333333335,2.9266666666666663,1.7133333333333336,0.8233333333333333,0.49968,0.67544
1742,3.8,97.0,13.512992,11.6,4.8,24.5691257,11.38168,2.764,1.7200000000000002,0.914,0.486658,1.80256
1743,2.0,0.0,0.0,0.0,0.0,0.0,11.95216,0.774,1.656,0.8480000000000001,0.49901,0.0
1744,1.8,226.0,17.623983999999997,11.4,4.8,23.099694928,12.04083,2.755,1.6310000000000002,0.889,0.485951,1.08186
1745,4.0,180.0,11.62148,9.0,4.8,18.607720118990382,12.04083,2.857,1.654,0.774,0.499726,0.61167
1746,3.8,64.0,10.507072,32.0,4.0,72.2365,9.1985,2.165,1.866,1.12,0.462985,5.67675
1747,5.8,116.0,8.42666,11.0,4.0,24.50301875,11.0975047,2.675,1.705,0.945,0.490932,1.02048
1748,5.5,208.0,15.787151499999998,10.4,4.8,20.980445203703702,11.0975047,2.7830454545454546,1.7185,0.8813043478260868,0.495736,0.2061
1749,5.8,122.0,14.055328,19.33333333333333,4.666666666666667,39.987666666666655,11.354766666666668,2.7466666666666666,1.7616666666666667,0.9666666666666668,0.48449,1.6865
1750,2.5,46.0,9.133328,23.0,4.0,49.496,9.05335,2.445,1.88,1.13,0.4789899999999999,1.91369
1751,6.0,100.0,0.8337992000000001,10.0,4.8,20.213348778,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.498454,0.82747
1752,3.0,100.0,7.558488000000001,10.0,4.8,20.2988926326,11.64556,2.7270000000000003,1.767,0.91,0.4927189999999999,1.96919
1753,4.3,74.0,15.751995999999998,24.66666666666667,4.333333333333333,53.05033333333333,11.75455,2.8816666666666664,1.7283333333333335,0.9166666666666666,0.4781783333333334,1.35045
1754,2.0,220.0,43.23,48.0,4.0,114.97573,11.35495,2.53,1.9,1.23,0.4515899999999999,6.16352
1755,2.3,126.0,13.385996,25.2,5.6,58.30341800000001,11.61422,2.884,1.736,0.944,0.467568,3.8764
1756,6.0,96.0,11.463996000000002,12.0,4.8,24.556188775,10.52605,2.6870000000000003,1.7400000000000002,0.98,0.489272,1.04374
1757,5.5,100.0,5.203996,10.0,4.8,20.213348778,11.17714,2.8280000000000003,1.747,0.9259999999999998,0.489272,0.98478
1758,5.5,92.0,6.093996,11.2,4.4,23.099694928,10.99836,2.766,1.75,0.966,0.4960699999999999,0.81244
1759,6.0,41.0,7.900992,11.0,4.8,22.206043325,11.17714,2.8200000000000003,1.7520000000000002,0.9559999999999998,0.499404,0.7854
1760,2.8,42.0,6.07141175,11.4,4.4,23.099694928,11.509916,2.8280000000000003,1.5509999999999995,0.708,0.5982450000000001,1.70947
1761,3.0,88.0,11.354575,28.5,4.0,68.70049999999999,11.1479375,2.24,1.9,0.945,0.46833,2.37558
1762,6.5,250.0,34.09138375,11.2,4.8,25.077338,10.98774,2.7030000000000003,1.6980000000000002,0.928,0.491678,1.00958
1763,5.5,582.0,59.27197099999999,11.25,4.78125,22.977674666666665,10.994740625,2.6418749999999993,1.788125,0.94625,0.4826418750000001,0.73461
1764,2.8,30.0,1.7428315,7.5,4.0,14.610803,12.39211,2.77,1.5509999999999995,0.708,0.5982450000000001,0.51039
1765,2.5,74.0,19.334,24.66666666666667,2.6666666666666665,53.05033333333333,9.159866666666668,2.1266666666666665,1.9066666666666665,1.2133333333333332,0.4408933333333333,2.0
1766,4.3,100.0,11.463996000000002,10.0,4.6,20.2988926326,12.04083,2.694,1.7020000000000004,0.964,0.4927189999999999,0.82898
1767,6.0,100.0,8.885992,10.0,4.8,20.3920334,11.11526,2.648,1.626,0.91,0.4927359999999999,0.7176
1768,5.0,30.0,0.338464,6.666666666666668,4.0,13.016128333333334,12.700466666666664,2.77,1.4766666666666668,0.6166666666666667,0.6637966666666667,0.33885
1769,6.0,132.0,13.387328,20.5,4.666666666666667,47.69701000000001,11.408266666666668,2.858333333333333,1.7716666666666667,0.9666666666666668,0.4836016666666667,2.23122
1770,1.3,96.0,15.43,48.0,2.0,116.3255,8.2366,2.24,2.045,1.36,0.448895,7.715
1771,6.3,76.0,15.604,15.2,4.4,31.937418,11.33182,2.7960000000000003,1.7280000000000002,0.8800000000000001,0.4862359999999999,1.20466
1772,5.5,20.0,0.973995,10.0,4.0,20.0468,10.63215,2.755,1.75,0.8800000000000001,0.4927189999999999,0.9328
1773,5.5,20.0,1.741332,10.0,4.0,20.3920334,10.565180000000002,2.545,1.866,1.02,0.4927359999999999,0.69605
1774,3.8,86.0,18.20589925,15.6,4.8,33.739258,12.20004,2.7950000000000004,1.5419999999999998,0.703,0.5900399999999999,2.95341
1775,4.5,100.0,6.32407475,7.666666666666668,4.666666666666667,15.241052879310343,12.714558333333336,2.73,1.5508333333333333,0.8183333333333332,0.4796891666666667,0.62985
1776,4.0,100.0,15.55,50.0,4.0,117.386335,8.2366,2.295,2.015,1.1800000000000002,0.448895,7.98667
1777,3.0,50.0,4.073996,10.0,4.8,20.3920334,11.33044,2.7060000000000004,1.6780000000000002,0.892,0.499,0.9096
1778,4.0,100.0,7.558488000000001,10.0,4.8,20.213348778,12.04083,2.755,1.6310000000000002,0.91,0.4927189999999999,0.75249
1779,6.0,90.0,11.351332,19.0,4.0,39.568056,11.28095,2.58,1.866,1.12,0.476095,2.2928
1780,2.5,144.0,32.91,48.0,2.6666666666666665,114.97573,8.604266666666666,2.1266666666666665,2.0066666666666664,1.366666666666667,0.42632,0.66668
1781,5.0,20.0,7.44274775,10.0,4.0,20.255278375,11.7051,2.6725000000000003,1.495,0.71,0.6184925,1.05095
1782,5.5,68.0,6.093996,13.6,4.8,29.525338,10.75912,2.53,1.796,0.96,0.48273,1.35155
1783,4.0,86.0,5.203996,15.6,4.8,33.739258,11.17714,2.754,1.7574999999999998,0.96,0.49954,1.11239
1784,4.0,128.0,16.449327999999998,16.0,4.0,36.871575,10.13144,2.115,1.905,1.12,0.481478,1.92091
1785,6.0,112.0,8.359328,17.333333333333332,4.666666666666667,38.89702,11.824266666666665,2.9466666666666668,1.7366666666666666,0.9666666666666668,0.4982824999999999,0.79955
1786,6.0,100.0,7.558488000000001,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.492719,0.75516
1787,2.5,134.0,17.46,28.4,5.2,53.441338,12.22274,2.67,1.6310000000000002,0.914,0.47907,3.88539
1788,4.8,134.0,26.962328000000003,22.33333333333333,4.5,51.25268666666667,11.654066666666669,2.9766666666666666,1.7233333333333334,0.9733333333333332,0.4737466666666667,2.22761
1789,3.8,50.0,3.253996,10.0,4.8,20.9941265318,11.64556,2.694,1.626,0.91,0.492719,0.59761
1790,7.5,38.0,3.55,12.0,4.0,24.50301875,9.273855,2.225,1.9375,0.92,0.49954,0.74015
1791,6.0,80.0,5.876907999999999,10.0,4.875,20.322035645125,10.98774,2.825,1.626,0.926,0.4931925,0.93386
1792,2.3,220.0,24.574384,27.6,5.2,65.56541800000001,10.75912,2.279,1.7380000000000002,0.914,0.467568,3.31333
1793,3.3,30.0,2.70174775,7.5,4.0,14.996859625,11.876775,2.6725000000000003,1.495,0.71,0.6184925,0.58344
1794,2.5,84.0,13.053996,36.0,3.1,84.1611,8.21315,2.24,2.015,1.36,0.42668,1.3513
1795,5.5,266.0,34.18948,11.6,4.6,24.5691257,10.73364,2.682,1.7420000000000002,0.94,0.491678,1.00669
1796,6.0,126.0,13.551332,21.5,4.333333333333333,50.23602,11.533816666666668,2.76,1.7366666666666666,0.8933333333333332,0.4737466666666667,2.58333
1797,2.0,114.0,13.385996,22.8,5.6,49.204038,9.1302,2.352,1.904,1.1840000000000002,0.475566,1.36305
1798,6.8,100.0,8.337992,10.0,4.8,20.2988926326,12.04083,2.755,1.6309999999999998,0.91,0.4927189999999999,0.86737
1799,6.0,108.0,8.42666,10.8,4.6,21.5029424,10.909175,2.752,1.7380000000000002,0.928,0.489272,0.89374
1800,2.5,146.0,16.676996,28.83333333333333,5.6,65.56541800000001,11.23408,2.826,1.7400000000000002,0.914,0.4618992,3.11533
1801,9.0,100.0,9.683996,10.0,4.8,20.016938,10.565180000000002,2.708,1.648,0.8800000000000001,0.4927359999999999,1.42326
1802,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.52225
1803,3.8,87.0,20.29466,30.75,3.75,73.79314375,9.3117,2.2225,1.9425,1.2,0.4448824999999999,0.93673
1804,2.5,235.0,34.18948,22.83333333333333,4.166666666666667,54.501263666333344,9.138583333333331,2.953333333333333,1.83,1.15,0.4704,5.54914
1805,2.5,70.0,6.697992,22.4,3.2,47.3154225304,12.41584,2.518,1.394,0.6639999999999999,0.695602,2.40189
1806,5.5,582.0,59.27197099999999,11.3,4.5,24.876079375,10.904975,2.79,1.7199999999999998,0.89875,0.4818274999999999,1.0066
1807,6.8,112.0,17.053984,18.0,4.666666666666667,41.99652,11.754416666666666,2.9216666666666664,1.855,0.9666666666666668,0.4878333333333333,2.74155
1808,6.0,100.0,7.900992,10.0,4.8,20.3920334,11.17714,2.755,1.6950000000000005,0.936,0.498984,0.8886
